collection_date,track_position,track_name,track_id,artist_name,artist_id,artist_followers,label_name,label_type,track_date,track_genres,track_features,artist_video,artist_video_date
2024-09-01T00:00:00+02:00,74,Mi Niña,cc71f2db-8ba9-466e-b22d-266363c73216,"['Wisin', 'Myke Towers', 'Los Legendarios']","['11e81bcb-1eca-8228-9b4b-a0369fe50396', 'd9f2cb18-b82a-11e8-b478-525400009efb', 'ee075f4d-4596-403e-b61b-53bfa55a2316']","[2000000, 87200, None]","['La Base Music Group', 'White House Records""', 'Sony "" Myke Towers', 'WK Records ""Wisin']","['unknown', 'unknown', 'unknown', 'unknown']",2020-09-23T00:00:00+00:00,['latin'],"{'acousticness': 0.31, 'danceability': 0.82, 'energy': 0.82, 'instrumentalness': 0, 'key': 8, 'liveness': 0.14, 'loudness': -3.4, 'mode': 0, 'speechiness': 0.17, 'tempo': 100, 'timeSignature': 4, 'valence': 0.79}",True,2021-06-30
2024-09-01T00:00:00+02:00,75,Psycho Killer (2005 Remastered Version ),81b1fd9c-fda4-11e8-9bdf-549f35161576,['Talking Heads'],['11e81bbd-db90-df00-ab96-a0369fe50396'],[None],['Sire Records Company'],['unknown'],1977-09-16T00:00:00+00:00,"['alternative', 'pop', 'rock']","{'acousticness': 0.07, 'danceability': 0.72, 'energy': 0.52, 'instrumentalness': 0.01, 'key': 2, 'liveness': 0.13, 'loudness': -8.12, 'mode': 1, 'speechiness': 0.06, 'tempo': 123.12, 'timeSignature': 4, 'valence': 0.94}",True,2023-08-18
2024-09-01T00:00:00+02:00,76,Filho,0cb1504e-61c7-4b60-be42-9436e020baba,"['MC Marks', 'Mc Lele JP']","['11e83feb-c3eb-b058-ab48-a0369fe50396', '99bc82e2-9a50-11e9-aa4c-e4434b2a4898']","[2100000, 51100]",[],[],2020-10-09T00:00:00+00:00,[],,True,2024-02-23
2024-09-01T00:00:00+02:00,77,Chinita Girl,fd8b2ab2-3f8d-4885-b7c5-bb358bc564f8,"['Lil Vinceyy', 'Guel']","['0546da1a-a245-48b2-a607-de71d7c3690b', 'e6715fb0-3fd8-4d20-bd4f-4ca38a7b89ae']","[None, None]",['Vehnee Saturno Music'],['unknown'],2020-03-06T00:00:00+00:00,"['hip-hop & rap', 'pop']","{'acousticness': 0.06, 'danceability': 0.7, 'energy': 0.49, 'instrumentalness': 0, 'key': 1, 'liveness': 0.08, 'loudness': -6.83, 'mode': 1, 'speechiness': 0.21, 'tempo': 103.02, 'timeSignature': 4, 'valence': 0.59}",False,
2024-09-01T00:00:00+02:00,78,UWAIE,fb38fce0-2898-4715-b8ae-96fc2826e4d6,['Sr. Kapo'],['16e82122-4d9e-11e9-9188-e4434b2a489b'],[None],"['Sony', 'La Industria']","['Sony', 'Other independent labels: ""Indie""']",2024-08-15T00:00:00+00:00,"['african', 'alternative', 'latin']","{'acousticness': 0.14, 'danceability': 0.71, 'energy': 0.78, 'instrumentalness': 0, 'key': 9, 'liveness': 0.1, 'loudness': -4.78, 'mode': 0, 'speechiness': 0.04, 'tempo': 103, 'timeSignature': 4, 'valence': 0.45}",True,2024-07-25
2024-09-01T00:00:00+02:00,83,Pretty,9b1f148e-0324-4a70-aee0-79b71d45b4e0,['MEYY'],['ffecd7e8-c971-11e8-ba04-549f35161576'],[14000],"['MEYY', 'Unity']","['Self released', 'Other independent labels: ""Indie""']",2023-04-19T00:00:00+00:00,['pop'],"{'acousticness': 0.43, 'danceability': 0.6, 'energy': 0.32, 'instrumentalness': 0, 'key': 3, 'liveness': 0.14, 'loudness': -11.54, 'mode': 0, 'speechiness': 0.08, 'tempo': 102.9, 'timeSignature': 4, 'valence': 0.33}",True,2024-12-05
2024-09-01T00:00:00+02:00,85,PHONK BRASILEIRO FRESCO,1a92d269-822e-4269-8934-c239cdc91e35,"['DJ FKU', 'DJ MOIGUS']","['13f7ddb8-df1f-46da-b699-331d0b166345', '0c9bd6db-4fad-4c2c-b700-369e10061dba']","[12200, None]",['Berserk'],['Self released'],2023-06-23T00:00:00+00:00,"['electronic', 'hip-hop & rap']","{'acousticness': 0.29, 'danceability': 0.84, 'energy': 0.94, 'instrumentalness': 0.02, 'key': 1, 'liveness': 0.13, 'loudness': -1.55, 'mode': 1, 'speechiness': 0.22, 'tempo': 130.06, 'timeSignature': 4, 'valence': 0.28}",True,2023-07-24
2024-09-01T00:00:00+02:00,86,Pantropiko,9bea152c-cf11-4bca-95e5-afebfb1898ae,['BINI'],['463f0ef8-c282-4148-b392-9c8962a7f616'],[5600000],['ABS-CBN Film Productions'],['unknown'],2023-11-17T00:00:00+00:00,"['electronic', 'pop']","{'acousticness': 0.25, 'danceability': 0.78, 'energy': 0.8, 'instrumentalness': 0, 'key': 11, 'liveness': 0.26, 'loudness': -3.03, 'mode': 1, 'speechiness': 0.04, 'tempo': 94.99, 'timeSignature': 4, 'valence': 0.8}",True,2024-01-19
2024-09-01T00:00:00+02:00,87,Very Sad,08e30329-6f84-41d6-91cd-376f8f502f55,['Enchan'],['63a689d3-af41-4014-96df-0f6d6944db0c'],[None],['Enchan'],['Self released'],2022-11-23T00:00:00+00:00,['pop'],"{'acousticness': 0.99, 'danceability': 0.12, 'energy': 0.19, 'instrumentalness': 0.26, 'key': 2, 'liveness': 0.11, 'loudness': -14.78, 'mode': 0, 'speechiness': 0.04, 'tempo': 170.8, 'timeSignature': 3, 'valence': 0.06}",True,2023-08-14
2024-09-01T00:00:00+02:00,88,lazy sunday (so fancy),ad101287-4217-4b88-b0fe-4bf1219aeb65,['YVDB 89'],['9e5acde7-ece9-47f5-a1dd-191ccaba4f8e'],[None],[],[],2021-11-26T00:00:00+00:00,[],,False,
2024-09-01T00:00:00+02:00,89,Love You So,11e82652-0204-4624-a0f6-aa1c026db3d8,['The King Khan & BBQ Show'],['11e81bcc-b9ec-7aee-aa04-a0369fe50396'],[687],['In The Red'],"['Other independent labels: ""Indie""']",2005-01-01T00:00:00+00:00,"['alternative', 'pop', 'rock']","{'acousticness': 0.79, 'danceability': 0.39, 'energy': 0.9, 'instrumentalness': 0, 'key': 5, 'liveness': 0.5, 'loudness': -2.62, 'mode': 1, 'speechiness': 0.06, 'tempo': 115.14, 'timeSignature': 4, 'valence': 0.65}",False,
2024-09-01T00:00:00+02:00,90,Rindu Tapi Jauh,fa4dd4b1-a159-4bc4-ae93-0f03a8bff71e,"['Andra Respati', 'Eno Viola']","['11e83fee-4600-db98-a954-a0369fe50396', 'c0a86ff2-1b24-4605-996d-cc70e6ef37ad']","[None, None]",['ANDRA RESPATI OFFICIAL'],['unknown'],2021-01-30T00:00:00+00:00,['pop'],"{'acousticness': 0.26, 'danceability': 0.48, 'energy': 0.51, 'instrumentalness': 0, 'key': 4, 'liveness': 0.15, 'loudness': -5.57, 'mode': 0, 'speechiness': 0.03, 'tempo': 98.05, 'timeSignature': 4, 'valence': 0.23}",False,
2024-09-01T00:00:00+02:00,91,Boundless Worship,aa153156-8c73-4b4d-84d2-67790053ad33,['Josué Novais Piano Worship'],['72100bb8-1eae-4669-bcc1-b90c28474ada'],[None],['Josué Novais Piano Worship'],['Self released'],2023-05-22T00:00:00+00:00,['spirituals'],"{'acousticness': 0.98, 'danceability': 0.17, 'energy': 0.08, 'instrumentalness': 0.88, 'key': 4, 'liveness': 0.1, 'loudness': -21.86, 'mode': 0, 'speechiness': 0.04, 'tempo': 67.71, 'timeSignature': 4, 'valence': 0.08}",False,
2024-09-01T00:00:00+02:00,92,You're My Pretty Star,5b3fb452-8861-4795-bc45-817326bc8e0f,['MRT'],['2301c068-c652-11e8-a18c-549f35141000'],[None],['MUSIC&NEW'],['unknown'],2022-06-29T00:00:00+00:00,"['asian', 'pop']","{'acousticness': 0.6, 'danceability': 0.62, 'energy': 0.56, 'instrumentalness': 0, 'key': 0, 'liveness': 0.48, 'loudness': -4.9, 'mode': 1, 'speechiness': 0.04, 'tempo': 145.96, 'timeSignature': 4, 'valence': 0.51}",False,
2024-09-01T00:00:00+02:00,93,Del Mar (Solo Version),ed0082ab-614e-4d33-b7af-d65035e9a430,['Ozuna'],['11e81bc0-4610-ebca-86d4-a0369fe50396'],[12500000],['Aura Music'],['Self released'],2020-09-04T00:00:00+00:00,['latin'],"{'acousticness': 0.01, 'danceability': 0.77, 'energy': 0.59, 'instrumentalness': 0, 'key': 3, 'liveness': 0.1, 'loudness': -5.5, 'mode': 0, 'speechiness': 0.06, 'tempo': 110.01, 'timeSignature': 4, 'valence': 0.61}",True,2021-03-10
2024-09-01T00:00:00+02:00,94,Mamushi (feat. Yuki Chiba),6221fcf3-1c4d-499b-8b14-24af37a53511,"['Megan Thee Stallion', '千葉雄喜']","['11e83fec-e774-7662-9d84-a0369fe50396', '5936b823-dc3b-4cf2-a3bc-24d5b5af10be']","[15200000, None]",['Hot Girl Productions'],['unknown'],2024-06-28T00:00:00+00:00,['hip-hop & rap'],"{'acousticness': 0.03, 'danceability': 0.89, 'energy': 0.53, 'instrumentalness': 0, 'key': 1, 'liveness': 0.08, 'loudness': -4.97, 'mode': 1, 'speechiness': 0.21, 'tempo': 81.04, 'timeSignature': 4, 'valence': 0.21}",True,2024-07-01
2024-09-01T00:00:00+02:00,96,วาเลนติน่า Feat.Ponwp (Speed up),0acda02a-9262-42ab-8101-4538fe64d9d0,['Shineboys'],['5f18f452-e616-492a-8817-2559022440ec'],[5626],['Shineboys'],['Self released'],2023-03-13T00:00:00+00:00,['pop'],"{'acousticness': 0.67, 'danceability': 0.58, 'energy': 0.49, 'instrumentalness': 0, 'key': 11, 'liveness': 0.31, 'loudness': -11.62, 'mode': 1, 'speechiness': 0.03, 'tempo': 78.73, 'timeSignature': 4, 'valence': 0.62}",True,2023-06-21
2024-09-01T00:00:00+02:00,97,Melisa,f61168fe-ece5-11e9-9654-549f35141000,['Irbis'],['f2090aaa-c419-11e8-83f2-525400009efb'],[None],['Luxury Trap'],['unknown'],2017-03-05T00:00:00+00:00,['hip-hop & rap'],,False,
2024-09-01T00:00:00+02:00,98,MASHA ULTRAFUNK - SLOWED,5a2d8af0-4abd-400c-8d53-dee2267a3b79,"['TXVSTERPLAYA', 'HISTED']","['a0fc7b3c-8f58-47c3-b772-4e2ccbcf6278', '2c2dddcd-d130-4bf1-9ef8-4450f0821327']","[2800, 83100]",['broke'],['Self released'],2024-03-07T00:00:00+00:00,['electronic'],"{'acousticness': 0, 'danceability': 0.43, 'energy': 0.86, 'instrumentalness': 0, 'key': 1, 'liveness': 0.34, 'loudness': 1.64, 'mode': 1, 'speechiness': 0.05, 'tempo': 181.56, 'timeSignature': 4, 'valence': 0.61}",False,
2024-09-01T00:00:00+02:00,99,En algún lugar,11e8261e-9f2d-6266-8825-aa1c026db3d8,['Duncan Dhu'],['11e81bc3-b9cb-140c-8a07-a0369fe50396'],[None],['DRO EAST WEST'],['unknown'],1987-01-17T00:00:00+00:00,"['latin', 'pop']","{'acousticness': 0.18, 'danceability': 0.53, 'energy': 0.86, 'instrumentalness': 0.09, 'key': 7, 'liveness': 0.16, 'loudness': -6.69, 'mode': 1, 'speechiness': 0.07, 'tempo': 74.21, 'timeSignature': 4, 'valence': 0.44}",False,
2024-09-01T00:00:00+02:00,101,Positive Vibes,eb6668fb-2065-40fc-aea2-9d3a646b1987,['Soundbeaver'],['22fd5c9e-3b41-11e9-90c5-549f35141000'],[None],['Self released'],['unknown'],2019-06-20T00:00:00+00:00,['electronic'],"{'acousticness': 0, 'danceability': 0.7, 'energy': 0.94, 'instrumentalness': 0.66, 'key': 11, 'liveness': 0.68, 'loudness': -1.92, 'mode': 0, 'speechiness': 0.03, 'tempo': 120, 'timeSignature': 4, 'valence': 0.7}",False,
2024-09-01T00:00:00+02:00,102,Good Memories,bd247a44-9d64-44ef-a490-50998b68e1af,['Cochren & Co.'],['7cf77848-de5c-11e8-add0-549f35161576'],[49200],['Gotee'],"['Other independent labels: ""Indie""']",2021-08-06T00:00:00+00:00,"['pop', 'spirituals']","{'acousticness': 0.37, 'danceability': 0.64, 'energy': 0.68, 'instrumentalness': 0, 'key': 9, 'liveness': 0.19, 'loudness': -5.92, 'mode': 1, 'speechiness': 0.03, 'tempo': 151.96, 'timeSignature': 4, 'valence': 0.61}",False,
2024-09-01T00:00:00+02:00,103,"Suspense, horror, piano and music box",cc828397-5912-4451-aeea-d5b42cbd7c14,[],[],[],[],[],,[],,False,
2024-09-01T00:00:00+02:00,104,Baarish Ban Jaana,6ffd48b9-a9e5-4db1-b2d2-81336abce263,"['Payal Dev', 'Stebin Ben']","['11e81bc8-ad90-a4cc-87e4-a0369fe50396', 'a0ac5ac2-10d1-11e9-b3b5-549f35161576']","[None, 327500]",['Universal'],['Universal'],2021-06-03T00:00:00+00:00,"['asian', 'pop']","{'acousticness': 0.12, 'danceability': 0.55, 'energy': 0.87, 'instrumentalness': 0, 'key': 5, 'liveness': 0.23, 'loudness': -4.7, 'mode': 0, 'speechiness': 0.05, 'tempo': 79.95, 'timeSignature': 4, 'valence': 0.72}",False,
2024-09-01T00:00:00+02:00,106,My World My Place,57832f9b-f0d9-44e8-86e4-2d6fc0e11423,[],[],[],[],[],,[],,False,
2024-09-01T00:00:00+02:00,107,Funny,76a4981e-5728-4431-b1e2-c4b262d924a6,['Gold-Tiger'],['337cdc9a-0d96-42d6-b1ae-fc39b8ee3e91'],[None],['Gold-Tiger'],['Self released'],2020-03-03T00:00:00+00:00,"['comedy & spoken word', 'soundtrack, stage & screen']","{'acousticness': 0.92, 'danceability': 0.93, 'energy': 0.32, 'instrumentalness': 0.83, 'key': 0, 'liveness': 0.12, 'loudness': -13.39, 'mode': 0, 'speechiness': 0.07, 'tempo': 130.11, 'timeSignature': 4, 'valence': 0.56}",False,
2024-09-01T00:00:00+02:00,108,Cheap Thrills,461d980e-b217-11e9-8449-549f35141000,['Sia'],['11e81bc0-60ff-b9f2-8fdf-a0369fe50396'],[5300000],['Monkey Puzzle'],['Self released'],2015-12-17T00:00:00+00:00,"['electronic', 'pop', 'r&b, funk & soul', 'rock']","{'acousticness': 0.05, 'danceability': 0.63, 'energy': 0.7, 'instrumentalness': 0, 'key': 6, 'liveness': 0.09, 'loudness': -5.64, 'mode': 0, 'speechiness': 0.1, 'tempo': 89.97, 'timeSignature': 4, 'valence': 0.73}",True,2024-05-10
2024-09-01T00:00:00+02:00,109,Chopin Nocturne No. 2 Piano Mono,55daedc9-a5a1-45b5-bbee-e1a923d15554,[],[],[],[],[],,[],,False,
2024-09-01T00:00:00+02:00,110,Epic Inspiration,8145e402-9d12-4bb8-8e38-fbab56843cc2,['DM Production'],['5c25ef92-7c3a-43d1-8637-868a1124a996'],[None],['DM Production'],['Self released'],2022-07-10T00:00:00+00:00,"['alternative', 'pop']","{'acousticness': 0.71, 'danceability': 0.54, 'energy': 0.78, 'instrumentalness': 0.97, 'key': 6, 'liveness': 0.11, 'loudness': -10.04, 'mode': 0, 'speechiness': 0.03, 'tempo': 104.93, 'timeSignature': 4, 'valence': 0.76}",True,2023-04-02
2024-09-01T00:00:00+02:00,111,Lovers Medley,11e8409b-a6ce-179e-b710-a0369fe50396,"['Asif Khan', 'Naseebo Lal']","['11e81bca-bcf5-992a-ab95-a0369fe50396', '11e81bce-2d47-3c80-ac40-a0369fe50396']","[None, 4228]",[],[],2016-05-19T00:00:00+00:00,[],,False,
2024-09-01T00:00:00+02:00,113,Mini Moto,dbb048de-d33d-4267-874b-9f93ba7821f7,['kingpuntocom beats'],['7efd75f0-f41f-11e9-8f91-549f35161576'],[None],['Pampara Music'],['unknown'],2022-02-15T00:00:00+00:00,"['electronic', 'r&b, funk & soul']","{'acousticness': 0.01, 'danceability': 0.84, 'energy': 0.84, 'instrumentalness': 0.9, 'key': 9, 'liveness': 0.27, 'loudness': -3.86, 'mode': 0, 'speechiness': 0.22, 'tempo': 127.99, 'timeSignature': 4, 'valence': 0.66}",False,
2024-09-01T00:00:00+02:00,114,Monkeys Spinning Monkeys,11e84096-7b7b-0250-9e25-a0369fe50396,['Kevin MacLeod'],['11e81bbd-f6bd-30ee-a7ff-a0369fe50396'],[110500],['Kevin MacLeod'],['Self released'],2014-12-30T00:00:00+00:00,"['classical, ensemble & opera', 'comedy & spoken word', 'soundtrack, stage & screen']","{'acousticness': 0.9, 'danceability': 0.93, 'energy': 0.2, 'instrumentalness': 0.8, 'key': 7, 'liveness': 0.11, 'loudness': -18, 'mode': 1, 'speechiness': 0.15, 'tempo': 144.05, 'timeSignature': 4, 'valence': 0.91}",True,2024-09-18
2024-09-01T00:00:00+02:00,115,Por Toda la Vida,daf26ebc-c416-48b9-a481-f3f49431ec96,['Fonseca'],['11e81bc1-ae24-1e7a-8922-a0369fe50396'],[1000000],['Sony'],['Sony'],2024-05-02T00:00:00+00:00,['pop'],"{'acousticness': 0.32, 'danceability': 0.46, 'energy': 0.79, 'instrumentalness': 0, 'key': 1, 'liveness': 0.08, 'loudness': -4.46, 'mode': 0, 'speechiness': 0.05, 'tempo': 96.44, 'timeSignature': 4, 'valence': 0.65}",True,2024-05-16
2024-09-01T00:00:00+02:00,118,No Flockin',c37d0454-8ed0-4b97-b5b5-7f198a00ba9c,['Kodak Black'],['11e81bc9-97e6-8488-963f-a0369fe50396'],[2000000],['Rhino'],['Warner'],2015-11-13T00:00:00+00:00,"['hip-hop & rap', 'rock']","{'acousticness': 0.07, 'danceability': 0.94, 'energy': 0.6, 'instrumentalness': 0, 'key': 5, 'liveness': 0.08, 'loudness': -8.37, 'mode': 0, 'speechiness': 0.19, 'tempo': 117.53, 'timeSignature': 4, 'valence': 0.82}",False,
2024-09-01T00:00:00+02:00,119,Favourite Girl (with Rema),3d806552-280c-40c8-a506-1db722f3271b,"['Darkoo', 'Rema']","['11e83fee-736a-5e06-aedf-a0369fe50396', '83f78e52-2a25-11e9-9063-00163ec5a2fb']","[664300, 6100000]","['Darkoo', 'Ditto Plus', 'Black Pearl Music Group']","['Self released', 'unknown', 'unknown']",2024-08-08T00:00:00+00:00,['african'],"{'acousticness': 0.37, 'danceability': 0.46, 'energy': 0.81, 'instrumentalness': 0, 'key': 8, 'liveness': 0.2, 'loudness': -3.46, 'mode': 1, 'speechiness': 0.21, 'tempo': 100.05, 'timeSignature': 4, 'valence': 0.82}",True,2024-08-11
2024-09-01T00:00:00+02:00,120,Maradona (Tatara),a773f7ee-3642-4c92-950f-a98397fd4fdc,"['Tiagz', 'Kevin AMF']","['ddc941e0-d102-11e8-bcb0-549f35161576', 'cc6b1ca3-bb08-4669-95a2-43f466a6b699']","[6500000, 4000000]","['Sony', 'Poker Music']","['Sony', 'unknown']",2024-08-09T00:00:00+00:00,"['electronic', 'hip-hop & rap', 'latin']","{'acousticness': 0.37, 'danceability': 0.94, 'energy': 0.57, 'instrumentalness': 0, 'key': 10, 'liveness': 0.06, 'loudness': -5.59, 'mode': 0, 'speechiness': 0.26, 'tempo': 130.98, 'timeSignature': 4, 'valence': 0.82}",True,2024-08-11
2024-09-01T00:00:00+02:00,123,Randomantic,11e8276d-563b-ee24-ad8a-a0369fe50396,['James Reid'],['11e81bcb-0b53-257e-bafa-a0369fe50396'],[828500],['Viva Records Corporation'],['unknown'],2015-01-01T00:00:00+00:00,['pop'],"{'acousticness': 0.03, 'danceability': 0.71, 'energy': 0.77, 'instrumentalness': 0, 'key': 0, 'liveness': 0.34, 'loudness': -4.47, 'mode': 1, 'speechiness': 0.03, 'tempo': 93, 'timeSignature': 4, 'valence': 0.8}",True,2024-08-15
2024-09-01T00:00:00+02:00,124,Fearless (Taylor’s Version),48534a7f-4d72-4fdf-9648-0af54025c053,['Taylor Swift'],['11e81bc1-deb4-6ac2-8633-a0369fe50396'],[32800000],['Taylor Swift'],['Self released'],2021-04-09T00:00:00+00:00,"['country', 'rock']","{'acousticness': 0.01, 'danceability': 0.57, 'energy': 0.74, 'instrumentalness': 0, 'key': 5, 'liveness': 0.33, 'loudness': -4.96, 'mode': 1, 'speechiness': 0.03, 'tempo': 100.12, 'timeSignature': 4, 'valence': 0.43}",False,
2024-09-01T00:00:00+02:00,125,"Lover, You Should've Come Over",11e82615-59d8-d5f0-8486-a0369fe50396,['Jeff Buckley'],['11e81bc2-345e-be8c-8aab-a0369fe50396'],[37100],['Columbia'],['Sony'],1994-01-01T00:00:00+00:00,"['pop', 'rock']","{'acousticness': 0.39, 'danceability': 0.39, 'energy': 0.61, 'instrumentalness': 0, 'key': 2, 'liveness': 0.14, 'loudness': -6.09, 'mode': 1, 'speechiness': 0.04, 'tempo': 120.01, 'timeSignature': 3, 'valence': 0.17}",False,
2024-09-01T00:00:00+02:00,127,You Love Me,11e82633-95f2-370c-aa24-a0369fe50396,['Kimya Dawson'],['11e81bbd-76c9-a822-a9fc-a0369fe50396'],[238000],['K'],['Self released'],2004-01-01T00:00:00+00:00,"['alternative', 'rock', 'folk & traditional']","{'acousticness': 0.73, 'danceability': 0.62, 'energy': 0.41, 'instrumentalness': 0.08, 'key': 7, 'liveness': 0.12, 'loudness': -12.9, 'mode': 1, 'speechiness': 0.08, 'tempo': 112.3, 'timeSignature': 4, 'valence': 0.4}",False,
2024-09-01T00:00:00+02:00,129,Romantic Medley 3,11e84091-8310-9660-9300-aa1c026db3d8,"['Sarmad Qadeer', 'Naseebo Lal']","['11e81bc6-b97c-31b8-8f7c-a0369fe50396', '11e81bce-2d47-3c80-ac40-a0369fe50396']","[54300, 4228]",[],[],2015-07-18T00:00:00+00:00,[],,False,
2024-09-01T00:00:00+02:00,130,Yeh Hum Aa Gaye Hain Kahaan,11e82617-76e1-8366-a3f6-aa1c026db3d8,"['Udit Narayan', 'Madan Mohan', 'Lata Mangeshkar', 'Javed Akhtar']","['11e81bbd-1828-ef9e-96e5-a0369fe50396', '11e81bca-7912-1652-b077-a0369fe50396', '11e81bcb-1cc1-8238-ae83-a0369fe50396', '11e81bce-68ee-8a7c-95d0-a0369fe50396']","[None, None, 8708, None]",['YRF Music'],['unknown'],2004-09-18T00:00:00+00:00,"['asian', 'soundtrack, stage & screen']","{'acousticness': 0.35, 'danceability': 0.48, 'energy': 0.75, 'instrumentalness': 0, 'key': 5, 'liveness': 0.32, 'loudness': -7.33, 'mode': 0, 'speechiness': 0.05, 'tempo': 90.03, 'timeSignature': 4, 'valence': 0.46}",False,
2024-09-01T00:00:00+02:00,132,Ko Bukan Pelangi,acba71ad-feee-4121-a3aa-276ba48ba2b7,['Justy Aldrin'],['f0cb6292-5491-11e9-b738-549f35141000'],[605300],['JUSTY ALDRIN OFFICIAL'],['unknown'],2022-04-28T00:00:00+00:00,['hip-hop & rap'],"{'acousticness': 0.72, 'danceability': 0.49, 'energy': 0.32, 'instrumentalness': 0, 'key': 9, 'liveness': 0.08, 'loudness': -9.08, 'mode': 1, 'speechiness': 0.03, 'tempo': 151.59, 'timeSignature': 4, 'valence': 0.27}",False,
2024-09-01T00:00:00+02:00,134,El Bailongo en Lo del Rengo,c1e7e51f-bb36-4fa1-930f-d97301524727,['Sele verá y los pampas'],['05e1eb13-9049-432d-a2fd-c1c77cb9cd1a'],[None],['Póster y Música'],['unknown'],2022-01-12T00:00:00+00:00,['folk & traditional'],"{'acousticness': 0.17, 'danceability': 0.76, 'energy': 0.86, 'instrumentalness': 0, 'key': 9, 'liveness': 0.11, 'loudness': -5.58, 'mode': 1, 'speechiness': 0.11, 'tempo': 110.73, 'timeSignature': 4, 'valence': 0.93}",True,2024-09-09
2024-09-01T00:00:00+02:00,136,Si Antes Te Hubiera Conocido,c3785026-be69-487d-a0ec-32a0a9d607b3,['Karol G'],['11e81bce-c4cb-1af4-b863-a0369fe50396'],[54400000],"['Interscope', 'Bichota']","['Universal', 'unknown']",2024-06-21T00:00:00+00:00,['latin'],"{'acousticness': 0.45, 'danceability': 0.92, 'energy': 0.67, 'instrumentalness': 0, 'key': 11, 'liveness': 0.07, 'loudness': -6.8, 'mode': 1, 'speechiness': 0.05, 'tempo': 128.03, 'timeSignature': 4, 'valence': 0.79}",True,2024-06-24
2024-09-01T00:00:00+02:00,137,All of Me,0efde4db-c6cb-439c-b155-dae933e87fd9,[],[],[],[],[],,[],,True,2024-07-28
2024-09-01T00:00:00+02:00,138,Lomo Lomo,d8d60854-29ea-4381-b46a-6062e08d68eb,"['Kidi', 'Black Sherif']","['2f4354fa-b8f5-11e8-85bb-525400009efb', '382bd7f2-42b2-11ea-908a-549f35161576']","[1200000, 983800]","['EMPIRE', 'Lynx']","['Other independent labels: ""Indie""', 'Other independent labels: ""Indie""']",2024-07-30T00:00:00+00:00,['african'],"{'acousticness': 0.56, 'danceability': 0.82, 'energy': 0.59, 'instrumentalness': 0, 'key': 6, 'liveness': 0.11, 'loudness': -7.52, 'mode': 0, 'speechiness': 0.05, 'tempo': 111.01, 'timeSignature': 4, 'valence': 0.71}",True,2024-08-09
2024-09-01T00:00:00+02:00,139,QKThr,11e82612-f37a-9804-8f5f-aa1c026db3d8,['Aphex Twin'],['11e81bc8-6416-6ce6-9d45-a0369fe50396'],[None],['Warp'],['WARP'],2001-10-22T00:00:00+00:00,"['alternative', 'jazz & standards', 'electronic']","{'acousticness': 0.99, 'danceability': 0.46, 'energy': 0.02, 'instrumentalness': 0.77, 'key': 1, 'liveness': 0.13, 'loudness': -26.12, 'mode': 1, 'speechiness': 0.05, 'tempo': 78.66, 'timeSignature': 3, 'valence': 0.06}",False,
2024-09-01T00:00:00+02:00,140,Monkeys Spinning Monkeys,11e84096-7b7b-0250-9e25-a0369fe50396,['Kevin MacLeod'],['11e81bbd-f6bd-30ee-a7ff-a0369fe50396'],[110500],['Kevin MacLeod'],['Self released'],2014-12-30T00:00:00+00:00,"['classical, ensemble & opera', 'comedy & spoken word', 'soundtrack, stage & screen']","{'acousticness': 0.9, 'danceability': 0.93, 'energy': 0.2, 'instrumentalness': 0.8, 'key': 7, 'liveness': 0.11, 'loudness': -18, 'mode': 1, 'speechiness': 0.15, 'tempo': 144.05, 'timeSignature': 4, 'valence': 0.91}",False,
2024-09-01T00:00:00+02:00,142,The Love Club,11e826e9-47c9-5b76-bf9a-aa1c026db3d8,['Lorde'],['11e81bc4-0efa-227e-bce8-a0369fe50396'],[None],['Lava'],['Universal'],2012-01-01T00:00:00+00:00,"['alternative', 'pop', 'rock']","{'acousticness': 0.23, 'danceability': 0.79, 'energy': 0.49, 'instrumentalness': 0.01, 'key': 5, 'liveness': 0.13, 'loudness': -7.29, 'mode': 1, 'speechiness': 0.06, 'tempo': 92.03, 'timeSignature': 4, 'valence': 0.63}",False,
2024-09-01T00:00:00+02:00,143,Crew,11e82704-48f9-9ab8-bc98-a0369fe50396,"['Brent Faiyaz', 'GoldLink', 'Shy Glizzy']","['11e81bc3-cd64-2dd2-acb4-a0369fe50396', '11e81bca-0784-988e-9abc-a0369fe50396', '11e81bd0-9396-f82a-a767-a0369fe50396']","[None, None, 15300]",['RCA'],['Sony'],2016-12-16T00:00:00+00:00,['hip-hop & rap'],,False,
2024-09-01T00:00:00+02:00,144,Relaxed - Sped Up,b8d07c71-f8c6-43d2-a2a1-c36e4adfd19d,['MC Mablo Dos Paredões'],['8cae481f-2656-4323-a815-3f7d570bd282'],[None],['MC Mablo Dos Paredões'],['Self released'],2024-04-29T00:00:00+00:00,['alternative'],"{'acousticness': 0.86, 'danceability': 0.45, 'energy': 0.32, 'instrumentalness': 0.9, 'key': 8, 'liveness': 0.11, 'loudness': -14.34, 'mode': 1, 'speechiness': 0.03, 'tempo': 109.38, 'timeSignature': 4, 'valence': 0.44}",True,2024-06-21
